id,EAP,HPL,MWS
id07275,0.0061975596,0.406568,0.5872345
id27485,0.43089044,0.4767778,0.092331775
id11979,0.33339664,0.024983535,0.6416198
id13831,0.09504008,0.0095368875,0.89542305
id25303,0.8067906,0.09408806,0.09912137
id13638,0.9927454,0.0030495035,0.004205169
id01317,0.0053662066,0.9942498,0.00038395685
id15484,0.18146539,0.60873944,0.20979528
id17846,0.893964,0.057705313,0.048330694
id27868,0.9134846,0.028444637,0.058070824
id20769,0.025414094,0.96828246,0.0063034766
id02986,0.5047458,0.031698227,0.463556
id22694,0.0418423,0.9021265,0.05603122
id02750,0.3445932,0.6000395,0.055367317
id02791,0.2924618,0.5482792,0.15925893
id08556,0.249404,0.4222175,0.32837862
id08568,0.17029491,0.821264,0.008441048
id19829,0.46330392,0.30595306,0.23074305
id25255,0.92109275,0.04438574,0.034521542
id20972,0.41977194,0.248711,0.3315171
id01048,0.58807266,0.03286408,0.3790633
id15810,0.6659336,0.18360877,0.15045765
id18215,0.6580975,0.044857517,0.297045
id08193,0.8157829,0.06395365,0.12026354
id19952,0.8869853,0.042583436,0.07043135
id03413,0.026646663,0.91663843,0.056714922
id19688,0.9147573,0.047298886,0.037943885
id05263,0.32198748,0.4667166,0.21129599
id14947,0.0018309313,0.00026861826,0.9979005
id19261,0.43839136,0.45102555,0.11058312
id02632,0.44426203,0.014188344,0.5415496
id04909,0.48149154,0.14424919,0.37425932
id17272,0.01352656,0.9797667,0.00670672
id25869,0.3260069,0.65987295,0.0141201075
id23786,0.9963336,0.0007735596,0.002892856
id03922,0.06997202,0.72185504,0.208173
id10827,0.55088294,0.24149701,0.20762008
id27048,0.20747377,0.23962213,0.5529041
id13015,0.55045456,0.38070917,0.06883627
id17079,0.07952396,0.89894843,0.021527575
id27296,0.8546984,0.10291958,0.042382002
id07121,0.66332483,0.21042183,0.1262534
id04606,0.51118314,0.43029702,0.05851987
id14634,0.012508152,0.9760964,0.011395499
id11211,0.030385016,0.0387679,0.9308471
id21594,0.39886826,0.008701169,0.5924306
id00576,0.3403659,0.10496746,0.5546667
id14030,0.18385392,0.5361493,0.2799968
id10278,0.9279654,0.0032383748,0.06879621
id17812,0.8027209,0.18238026,0.014898812
id01766,0.46487105,0.3768605,0.15826854
id10974,0.6674955,0.20299298,0.1295116
id16373,0.00043284724,0.9976604,0.0019067746
id00637,0.039236207,0.010908384,0.94985545
id24514,0.8910873,0.07787108,0.031041648
id16323,0.02478693,0.01967469,0.9555384
id10761,0.99957633,0.00015345347,0.0002702425
id20007,0.99054503,0.0013556085,0.008099397
id26211,0.10518536,0.47753474,0.41727996
id09252,0.41085172,0.55768096,0.031467415
id00616,0.088606626,0.13936381,0.7720296
id03716,0.017132718,0.891163,0.091704324
id10926,0.12708153,0.8499725,0.02294599
id09079,0.11922604,0.12786609,0.75290793
id09488,0.49988616,0.22235188,0.27776194
id15947,0.020951692,0.030096438,0.9489519
id01512,0.06415388,0.5782595,0.35758665
id07136,0.034156792,0.9224382,0.043405104
id26086,0.061936345,0.7378565,0.20020722
id08725,0.39335153,0.59946835,0.007180186
id03998,0.8430604,0.09374168,0.06319794
id19682,0.04611779,0.94113135,0.012750848
id05759,0.67076236,0.16491438,0.1643233
id08226,0.040365584,0.0018292919,0.95780516
id21915,0.005361814,0.0034555774,0.9911827
id05124,0.32883042,0.6474556,0.02371401
id09765,0.11425175,0.28484607,0.6009022
id27079,0.70743006,0.1054862,0.18708374
id24759,0.08629596,0.057812493,0.8558916
id27185,0.21141464,0.005671751,0.7829137
id05040,0.30938005,0.27384466,0.41677532
id21997,0.84711194,0.052373543,0.100514606
id00186,0.014723404,0.93973976,0.04553688
id17638,0.9112804,0.035201114,0.053518493
id12492,0.3751167,0.15413053,0.47075272
id15889,0.11077203,0.4940952,0.39513278
id00145,0.9611871,0.00712635,0.031686556
id02980,0.32951623,0.5615368,0.1089471
id13076,0.03159518,0.7583809,0.21002397
id12495,0.10762687,0.14212579,0.75024736
id03769,0.049388405,0.057130873,0.8934807
id03630,0.5127038,0.19191651,0.2953797
id14432,0.6716726,0.041189715,0.28713775
id19474,0.031289626,0.93940616,0.029304324
id08090,0.6586617,0.2606504,0.080687925
id26462,0.011108367,0.9626483,0.026243336
id14424,0.727947,0.061938956,0.21011412
id10607,0.26093668,0.15603521,0.58302814
id23244,0.5616644,0.27672556,0.1616101
id16588,0.79764855,0.089228086,0.11312337
id09732,0.77276176,0.21818472,0.00905353
id20415,0.902575,0.034074828,0.063350126
id18284,0.9002251,0.016143143,0.08363178
id11406,0.96737075,0.003946509,0.028682737
id13423,0.99345505,0.00059608836,0.005948905
id16664,0.89830226,0.052129813,0.049568
id25486,0.22938603,0.61602324,0.15459074
id18389,0.9121076,0.07803656,0.0098559
id12497,0.7580271,0.2275041,0.014468858
id11412,0.24887867,0.5515487,0.19957265
id00265,0.8928964,0.018185852,0.08891772
id25248,0.09639853,0.18745075,0.7161507
id10910,0.056512073,0.0342296,0.90925837
id20501,0.34038353,0.05841183,0.6012047
id24122,0.16281404,0.74836004,0.088825956
id18930,0.59023124,0.31379008,0.09597874
id08355,0.33413562,0.64831084,0.017553598
id00740,0.026422601,0.00069278246,0.97288465
id09495,0.18587947,0.7854408,0.02867974
id13532,0.9893233,0.0064342204,0.004242526
id23447,0.13480337,0.001044512,0.8641521
id06128,0.9399009,0.024426376,0.0356728
id18811,0.111258164,0.5796098,0.30913207
id08227,0.034231037,0.06837256,0.89739645
id10484,0.023298003,0.05364481,0.9230572
id27013,0.96365523,0.006425637,0.029919114
id11136,0.14234918,0.8398435,0.017807325
id03761,0.21675451,0.0047284914,0.778517
id20384,0.87465787,0.07346679,0.05187535
id06755,0.058947437,0.9135704,0.02748221
id13867,0.34789056,0.1134066,0.5387029
id14653,0.08244353,0.17372088,0.7438356
id27143,0.9838995,0.005939278,0.010161263
id01504,0.4410004,0.2867211,0.27227855
id18047,0.027016219,0.37630165,0.5966822
id09349,0.8597787,0.062970564,0.07725078
id01479,0.035850227,0.7298349,0.23431492
id11123,0.061744682,0.0031762565,0.9350791
id04450,0.83691525,0.10088594,0.06219882
id02971,0.7280301,0.028704345,0.24326554
id13719,0.97905433,0.0039393874,0.017006343
id26981,0.33010948,0.6296332,0.040257417
id05557,0.609542,0.31008035,0.080377705
id09760,0.72416514,0.24727565,0.028559227
id26989,0.027484095,0.83926344,0.13325256
id04626,0.024964686,0.070873365,0.90416205
id02883,0.9342151,0.029930405,0.03585451
id11691,0.0039341203,0.99423146,0.0018344582
id09863,0.22876473,0.013306733,0.7579286
id19628,0.5657742,0.051839877,0.38238597
id23042,0.0022744238,0.97192323,0.025802352
id25482,0.93073106,0.002475738,0.06679326
id19560,0.29124343,0.4313286,0.27742797
id24440,0.032089442,0.77484894,0.19306163
id17553,0.04683095,0.016586622,0.93658245
id02921,0.016761899,0.8741685,0.109069675
id10958,0.09173714,0.0011270188,0.90713584
id21408,0.9741186,0.005097502,0.020783972
id02596,0.6462513,0.29232112,0.061427623
id09255,0.03409425,0.004999357,0.9609065
id21786,0.54165757,0.22447595,0.23386651
id09510,0.025684629,0.03364277,0.94067264
id13966,0.25113273,0.012474321,0.736393
id01908,0.21360315,0.46029785,0.32609898
id19973,0.62400055,0.33863023,0.037369218
id12352,0.29097104,0.021711895,0.68731713
id16234,0.98839974,0.006678736,0.004921568
id20152,0.1811502,0.043179687,0.7756702
id23960,0.009102635,0.9774644,0.013433035
id24403,0.032286458,0.9565373,0.011176306
id05700,0.10121247,0.013648234,0.88513935
id23741,0.3227415,0.0043787444,0.6728798
id23490,0.0030775343,0.0018581531,0.9950644
id15658,0.98078346,0.01822011,0.0009964681
id25459,0.053253688,0.042453308,0.90429306
id17319,0.39425775,0.26630056,0.33944175
id20549,0.014372739,0.00025935913,0.9853679
id09904,0.5733731,0.22661236,0.20001459
id19285,0.09874283,0.0012032997,0.9000539
id00256,0.48303792,0.34616196,0.17080013
id12107,0.28640825,0.07503865,0.63855314
id26852,0.14425443,0.8103503,0.045395326
id15615,0.9902997,0.0024865782,0.00721372
id09758,0.8244579,0.03958802,0.13595416
id06957,0.543733,0.33432293,0.121944144
id18970,0.20358916,0.76837695,0.028033912
id15145,0.022015987,0.048128136,0.92985594
id15109,0.5586313,0.079412535,0.36195618
id11949,0.43338484,0.46540052,0.10121466
id26478,0.4646828,0.16629384,0.36902344
id07850,0.47733858,0.09747276,0.42518866
id18524,0.08649437,0.84310913,0.07039649
id09885,0.42033184,0.5280211,0.051647097
id26662,0.99856806,0.0005305392,0.00090150174
id13519,0.4132046,0.2071753,0.3796201
id07753,0.05082426,0.93600494,0.013170856
id05333,0.040657833,0.78012514,0.17921706
id01084,0.0070572435,0.228596,0.7643468
id22099,0.552716,0.21845752,0.22882651
id04382,0.8930452,0.023162644,0.08379223
id18399,0.19964083,0.2696499,0.5307093
id04888,0.3786842,0.56395745,0.057358377
id10787,0.022946235,0.9609978,0.016055973
id07994,0.045478813,0.05051919,0.9040021
id10328,0.04258647,0.0034105978,0.954003
id00827,0.30319685,0.3323542,0.36444902
id17111,0.8746909,0.029749762,0.09555942
id04782,0.038588196,0.846467,0.11494485
id14639,0.19449703,0.7749342,0.030568875
id00518,0.8528245,0.13985705,0.0073184236
id26948,0.012411837,0.0032920307,0.98429614
id22100,0.31507862,0.47985286,0.20506859
id23130,0.0011932412,0.036052946,0.96275383
id10047,0.960186,0.021883808,0.017930213
id24124,0.07561872,0.05529476,0.86908656
id15413,0.7515124,0.1680825,0.08040515
id25322,0.033489987,0.011526745,0.95498335
id09661,0.05368253,0.92855006,0.017767424
id04815,0.49453378,0.3877585,0.11770773
id07225,0.14287916,0.33346346,0.52365744
id09804,0.0025489347,0.003082313,0.9943688
id25714,0.09605802,0.7708945,0.13304746
id20894,0.0018950669,0.00256608,0.99553883
id00690,0.43832758,0.2671665,0.29450592
id11947,0.072544746,0.8494449,0.07801031
id10582,0.74187064,0.20378283,0.054346517
id12402,0.7719477,0.10710024,0.120952144
id17138,0.2240359,0.07752327,0.6984409
id06445,0.91110903,0.05164173,0.037249304
id01688,0.7766408,0.1741862,0.049173035
id10466,0.042475596,0.9530731,0.004451352
id11925,0.8392978,0.13892624,0.02177599
id03452,0.43996477,0.3549711,0.20506418
id25742,0.922681,0.033526313,0.04379282
id09645,0.5100226,0.17513055,0.31484687
id08105,0.18446633,0.6250026,0.19053106
id08853,0.36480266,0.5478468,0.08735061
id03484,0.05239337,0.017632062,0.9299747
id04541,0.9231372,0.041170727,0.03569209
id08084,0.77529705,0.19374855,0.03095445
id23867,0.082237564,0.012117952,0.9056445
id23023,0.99436104,0.0026240158,0.0030149869
id25164,0.09115347,0.8589437,0.049902923
id07326,0.024878103,0.9715606,0.0035613305
id10778,0.32361493,0.024885153,0.6515
id18595,0.76034284,0.13415179,0.105505385
id09797,0.15029979,0.5219966,0.32770365
id23632,0.013358621,0.01977226,0.9668691
id09629,0.8028343,0.10618895,0.090976834
id01002,0.025132585,0.0086466,0.96622086
id21640,0.9717225,0.008085188,0.02019228
id15922,0.91330224,0.0768628,0.00983495
id26476,0.15585375,0.28654316,0.5576031
id08111,0.47540852,0.30951738,0.2150741
id11344,0.22460769,0.1013122,0.67408013
id03372,0.05326151,0.2653724,0.68136615
id01162,0.26313025,0.63800955,0.09886023
id18563,0.028709298,0.043505225,0.9277855
id26179,0.10380291,0.8424666,0.05373057
id20461,0.9879952,0.007101033,0.0049037547
id13144,0.008387224,0.13293594,0.85867685
id09657,0.004086475,0.04233001,0.95358354
id12602,0.14796978,0.8288163,0.023213923
id22491,0.77312756,0.11617598,0.11069651
id09763,0.0558587,0.044295777,0.8998456
id12789,0.3560872,0.58134663,0.06256619
id20867,0.22273429,0.016851101,0.76041466
id24620,0.9879096,0.0078231385,0.0042672483
id06414,0.084345035,0.04337817,0.8722768
id10915,0.2939464,0.644472,0.061581664
id24415,0.7581815,0.16457786,0.07724065
id21613,0.04278539,0.9324012,0.024813415
id26913,0.9672617,0.023152428,0.009585955
id26093,0.040611785,0.6960481,0.26334018
id08432,0.57658803,0.025326382,0.39808562
id07183,0.6560336,0.21296602,0.13100046
id01316,0.6722595,0.24894693,0.078793585
id24328,0.5300387,0.35512626,0.11483501
id00095,0.09497702,0.886217,0.018805964
id00749,0.98344344,0.0069123534,0.009644278
id04202,0.12164779,0.87266004,0.0056922133
id25889,0.92641485,0.03439331,0.039191883
id11318,0.25457478,0.55598456,0.18944068
id20786,0.22489597,0.025076859,0.7500272
id26918,0.91313064,0.0361811,0.05068829
id12803,0.05954341,0.7902749,0.15018173
id23560,0.7299224,0.17536213,0.09471551
id21524,0.71692705,0.14652613,0.1365469
id12621,0.0991551,0.83227956,0.06856538
id12566,0.75828266,0.042935032,0.1987823
id13822,0.015983114,0.004350051,0.9796669
id15390,0.0003486068,0.0032009734,0.9964504
id00824,0.90266025,0.07915112,0.018188661
id10190,0.921924,0.033949725,0.04412628
id09892,0.7885291,0.1389015,0.072569415
id13436,0.59729314,0.35182077,0.050886117
id18001,0.8736949,0.055813506,0.07049164
id06829,0.2053682,0.77562225,0.019009626
id24483,0.9763181,0.020769484,0.0029124687
id16013,0.037826657,0.9458065,0.016366921
id12322,0.06884464,0.016258786,0.9148966
id01304,0.20074035,0.11381853,0.68544114
id09013,0.66712284,0.124179445,0.20869777
id17471,0.16682519,0.022392182,0.8107827
id05822,0.17790155,0.07760525,0.74449325
id09990,0.13587101,0.8563975,0.007731519
id19863,0.7597147,0.058885336,0.18139997
id10911,0.007916468,0.98678434,0.0052992706
id02090,0.089112744,0.14356165,0.76732564
id13623,0.09037,0.79059994,0.1190301
id22601,0.35289258,0.3119154,0.33519205
id07057,0.5087481,0.2709739,0.22027802
id05520,0.062312104,0.91784847,0.019839432
id17095,0.1141362,0.031297203,0.85456663
id16077,0.13771987,0.8498321,0.012448083
id24606,0.8777782,0.009715841,0.11250597
id19625,0.035679806,0.7039858,0.26033437
id22439,0.13027084,0.010594668,0.85913455
id15406,0.5819901,0.0636712,0.35433874
id04384,0.412948,0.01549913,0.5715529
id12398,0.006972011,0.9843261,0.0087018525
id12077,0.9795298,0.020013837,0.0004563846
id23740,0.15893887,0.40728986,0.43377128
id02719,0.0019137836,0.0028891398,0.9951971
id04017,0.99051785,0.001176748,0.008305455
id22486,0.00085876655,0.027993616,0.97114766
id22229,0.22689968,0.45020875,0.32289153
id15446,0.041553367,0.00549201,0.95295465
id06905,0.06266075,0.9167162,0.020623062
id14952,0.73478293,0.033337075,0.23188001
id14438,0.24652849,0.03707112,0.71640044
id05405,0.7993519,0.11259061,0.08805757
id24043,0.603655,0.31844175,0.077903315
id15992,0.715988,0.041643508,0.24236855
id11736,0.50592494,0.17874767,0.31532744
id20142,0.94881356,0.022819689,0.028366841
id22640,0.40077135,0.3277524,0.27147627
id13320,0.18577422,0.3079096,0.50631624
id25929,0.072008565,0.8074026,0.12058891
id11913,0.18054283,0.5934901,0.22596711
id08839,0.8445399,0.032737378,0.122722745
id00610,0.34009382,0.6192949,0.04061135
id02553,0.978825,0.003699833,0.017475251
id16530,0.98726535,0.011539452,0.0011952021
id13152,0.78154373,0.108704194,0.10975214
id18422,0.016611166,0.5449146,0.43847427
id19042,0.16199511,0.7819005,0.056104403
id20919,0.026074303,0.9711517,0.0027740528
id21073,0.26711655,0.67359173,0.05929174
id18764,0.973405,0.02266822,0.0039267587
id15166,0.0835083,0.22102255,0.6954692
id08755,0.88329756,0.012725292,0.103977114
id25491,0.117178,0.86727905,0.015542896
id13316,0.8954917,0.07928271,0.025225535
id02357,0.42683962,0.47147936,0.101681046
id16892,0.6142641,0.01576269,0.36997327
id18980,0.9826659,0.009905605,0.007428438
id20134,0.14348197,0.82659274,0.029925363
id05254,0.59347236,0.25798732,0.1485404
id11841,0.10919602,0.005307012,0.885497
id01182,0.1564506,0.020123973,0.8234254
id05218,0.2554847,0.011931021,0.73258436
id20613,0.089985974,0.40563434,0.5043797
id11198,0.9944862,0.0029373248,0.0025764839
id13586,0.45195183,0.12235589,0.42569235
id08172,0.9869957,0.004343885,0.008660377
id17927,0.1358797,0.64306587,0.2210545
id14446,0.6983726,0.19130693,0.11032045
id24839,0.15486601,0.016840912,0.8282931
id22043,0.28466287,0.18244946,0.5328877
id12317,0.9876672,0.010990525,0.0013422943
id26725,0.17901614,0.42419672,0.39678717
id18332,0.8890009,0.015374128,0.09562494
id25406,0.17433935,0.17580667,0.649854
id11350,0.5083878,0.4155719,0.07604036
id12594,0.7081153,0.018668186,0.27321658
id20326,0.8319,0.13668267,0.031417377
id04823,0.30564588,0.09013848,0.6042156
id11441,0.00990494,0.9450518,0.04504329
id13387,0.038667455,0.75084484,0.21048775
id02340,0.1338587,0.019600235,0.8465411
id07568,0.8827629,0.053004462,0.06423268
id08497,0.2759359,0.63773066,0.086333476
id25469,0.45291364,0.40926623,0.13782012
id17794,0.61578417,0.27924576,0.10497006
id12942,0.0077644885,0.9899084,0.002327135
id14906,0.83942497,0.12994197,0.03063308
id06723,0.56487596,0.2643552,0.17076884
id00007,0.88023555,0.09724417,0.022520307
id00049,0.034430355,0.57699525,0.38857442
id01917,0.0053004976,0.0014339281,0.9932656
id22562,0.27140367,0.50179076,0.22680569
id18444,0.10786076,0.8759409,0.016198382
id07562,0.30432466,0.3919019,0.30377346
id16879,0.6837059,0.046936896,0.26935723
id05138,0.42857242,0.11209601,0.45933157
id09850,0.04975535,0.80598557,0.14425912
id09742,0.09210046,0.8935367,0.014362889
id08478,0.9628244,0.02315456,0.014021058
id06042,0.9768404,0.016266897,0.00689276
id26290,0.98019326,0.006812416,0.012994338
id05281,0.78713703,0.11148012,0.101382874
id14186,0.4972692,0.31288257,0.18984823
id14704,0.10040647,0.8074623,0.09213128
id00515,0.008214266,0.9799063,0.011879509
id03460,0.18849608,0.25142017,0.5600838
id05754,0.1623809,0.35030144,0.48731774
id11163,0.012162482,0.98682773,0.0010098458
id20368,0.92134017,0.06600362,0.0126562435
id00775,0.6445254,0.009602634,0.34587196
id09384,0.28559494,0.090781674,0.6236234
id03047,0.2321147,0.39810842,0.36977693
id11486,0.35627696,0.07847607,0.565247
id12371,0.1281779,0.011840697,0.8599814
id07946,0.03040159,0.9679278,0.0016705908
id04922,0.42979115,0.43540955,0.13479939
id08730,0.117858216,0.47690597,0.4052359
id25640,0.6079738,0.010138832,0.38188738
id06892,0.63835394,0.104823396,0.25682274
id13939,0.027911078,0.8804395,0.09164943
id21868,0.8470935,0.11690731,0.0359992
id16592,0.0006867621,0.0058145835,0.9934987
id10118,0.32966638,0.65493083,0.01540284
id21276,0.2361804,0.39500207,0.36881754
id16171,0.269884,0.08522013,0.6448959
id05588,0.8894005,0.025205541,0.08539406
id17661,0.91074646,0.077691235,0.011562314
id19248,0.7702831,0.16721953,0.06249738
id01283,0.26075813,0.14979196,0.58944994
id12855,0.5259825,0.32776824,0.14624926
id24466,0.19215637,0.5363442,0.27149945
id08965,0.40441272,0.5704862,0.025101177
id10232,0.8966361,0.018772352,0.08459158
id11488,0.87857366,0.094100975,0.027325366
id21839,0.35340646,0.13450265,0.512091
id00166,0.085156806,0.035763696,0.8790796
id14575,0.977121,0.007122585,0.015756484
id03285,0.9841547,0.0039187204,0.011926546
id06712,0.029393997,0.00063132687,0.96997464
id09600,0.66821396,0.30624706,0.02553906
id10755,0.044336483,0.01786593,0.9377976
id09438,0.97710466,0.0071848994,0.015710475
id06211,0.45641577,0.012797418,0.5307869
id06031,0.5666125,0.40907642,0.024311136
id09329,0.33283848,0.42373085,0.24343073
id26661,0.9448532,0.015602721,0.039544076
id06548,0.45950633,0.44331497,0.097178735
id24112,0.91724765,0.03543302,0.047319353
id12849,0.4903313,0.3893808,0.120287925
id22260,0.36278164,0.29145402,0.3457644
id20406,0.015087444,0.003568184,0.9813444
id01472,0.8079213,0.06424915,0.1278296
id18830,0.563937,0.01526303,0.42080003
id23886,0.7191286,0.13057296,0.15029848
id26136,0.14915319,0.09491059,0.75593626
id01780,0.886302,0.0846828,0.029015278
id20304,0.2982596,0.6008192,0.10092126
id08462,0.014540086,0.50109303,0.48436692
id19336,0.5014512,0.014997003,0.4835519
id26972,0.20449024,0.028041901,0.7674679
id24974,0.9171355,0.06440999,0.018454624
id09455,0.942188,0.019574204,0.03823787
id16669,0.4690415,0.25646615,0.27449238
id08848,0.49925905,0.105311036,0.39542997
id18780,0.0049185446,0.8074893,0.18759222
id18689,0.4978184,0.07508377,0.4270979
id27029,0.4592883,0.45594168,0.084770076
id25786,0.11490463,0.87317586,0.011919538
id19216,0.109579,0.20240429,0.6880168
id12477,0.009594903,0.004374781,0.98603034
id10159,0.87006664,0.07714545,0.05278793
id05984,0.66962093,0.218536,0.1118431
id09020,0.8009051,0.11736895,0.08172597
id06901,0.066862136,0.0041288445,0.9290091
id02444,0.93724096,0.024014711,0.03874439
id11518,0.012501109,0.14867657,0.83882236
id11803,0.9743717,0.014202448,0.011425905
id23730,0.0045799054,0.9910758,0.0043443125
id12336,0.75905454,0.07659135,0.16435415
id08282,0.98030984,0.013073373,0.0066167726
id11956,0.5018086,0.034853503,0.463338
id07512,0.9987012,0.0004620249,0.00083681
id27362,0.992296,0.006185188,0.0015189252
id26952,0.045517415,0.31940722,0.6350754
id17058,0.0018955276,0.96696866,0.031135892
id16012,0.82978034,0.013552165,0.15666759
id26133,0.019342009,0.9430774,0.03758068
id20811,0.50763106,0.44621664,0.04615236
id24085,0.5127503,0.39327747,0.093972206
id19254,0.96958554,0.005165984,0.02524852
id10451,0.5015563,0.37077713,0.1276666
id27585,0.31454778,0.46174142,0.22371086
id20334,0.011785185,0.9849185,0.0032964337
id04741,0.90972006,0.058524,0.031755954
id22186,0.016948072,0.9718152,0.011236737
id25372,0.41191578,0.11256182,0.4755224
id05410,0.0012828736,0.9972787,0.0014384773
id04646,0.6941211,0.037559196,0.26831976
id02913,0.87153363,0.08395762,0.04450879
id22839,0.57686913,0.2264791,0.19665182
id02511,0.16543356,0.69331217,0.14125435
id22448,0.020848505,0.03485763,0.94429386
id16924,0.40940207,0.54972327,0.04087472
id10918,0.66416603,0.29853824,0.03729573
id18259,0.9866114,0.011537494,0.0018510764
id04693,0.05593454,0.9351647,0.008900806
id12502,0.65088725,0.34551224,0.0036006004
id10946,0.0452635,0.034235694,0.9205009
id23228,0.011639753,0.9845661,0.003794239
id00528,0.51272774,0.46776825,0.01950403
id18493,0.18693925,0.78260636,0.030454397
id27244,0.9268852,0.016835637,0.05627928
id13103,0.21609172,0.686373,0.09753527
id13710,0.87937605,0.10084316,0.01978085
id02546,0.8563038,0.10223325,0.041463006
id10181,0.0105497,0.8949129,0.09453743
id12084,0.040665574,0.9573766,0.001957851
id26121,0.4747353,0.36336362,0.16190115
id27804,0.82420117,0.11944191,0.056356944
id22589,0.679873,0.29428643,0.025840594
id24859,0.8839055,0.015140101,0.10095447
id17308,0.26788452,0.3038697,0.42824575
id24498,0.29423195,0.5805755,0.12519251
id10442,0.9718063,0.027351998,0.00084183016
id01918,0.036338367,0.93019783,0.033463813
id06190,0.1362619,0.78659,0.07714812
id09393,0.052558407,0.75117606,0.1962656
id22352,0.80821747,0.023163917,0.16861868
id15395,0.07134363,0.9087286,0.019927816
id25766,0.035019718,0.94969386,0.015286479
id05587,0.32170528,0.1259396,0.5523552
id25740,0.3069142,0.6637997,0.029286128
id10449,0.31615427,0.05015078,0.633695
id16520,0.58367026,0.041504525,0.3748252
id05032,0.115263596,0.5757728,0.30896366
id05002,0.3310362,0.02495431,0.6440096
id13765,0.8557321,0.07389267,0.0703753
id07663,0.13704911,0.7511416,0.11180927
id11177,0.87223953,0.016685136,0.1110754
id08867,0.6806803,0.23450787,0.084811926
id22324,0.5250058,0.05392173,0.42107242
id24898,0.16520113,0.003909401,0.8308896
id22910,0.28702283,0.41795334,0.29502386
id27319,0.91221124,0.016842997,0.070945784
id17219,0.053418014,0.13636366,0.8102184
id27955,0.24456736,0.4882014,0.2672313
id09319,0.017881209,0.9552348,0.026883967
id05086,0.29366994,0.0062839207,0.7000462
id03089,0.061256185,0.9332814,0.005462488
id14621,0.036783397,0.25515512,0.7080615
id05199,0.7664007,0.11664672,0.11695259
id24556,0.1866925,0.7022135,0.11109407
id18202,0.8241445,0.02704907,0.14880647
id21759,0.5207863,0.44541326,0.03380046
id15454,0.18961465,0.31652367,0.49386173
id15455,0.040347725,0.03697766,0.92267466
id07927,0.09634064,0.6013726,0.30228677
id09886,0.5134524,0.05632911,0.43021852
id02859,0.7720381,0.04632408,0.1816379
id19521,0.8713618,0.0022184409,0.1264198
id18855,0.09251894,0.16227934,0.74520177
id23416,0.54811877,0.23442408,0.21745718
id09991,0.009359907,0.011662435,0.9789777
id07664,0.27807218,0.2870999,0.43482798
id05009,0.24866053,0.6410203,0.11031921
id09571,0.052556217,0.00073165883,0.94671214
id18008,0.38493344,0.4380912,0.17697543
id17141,0.060552083,0.53488153,0.4045664
id08338,0.44653448,0.12626381,0.42720175
id25830,0.17012079,0.1014636,0.7284156
id11303,0.5273432,0.43085918,0.04179769
id25594,0.20815876,0.09686827,0.694973
id05887,0.011815955,0.015983768,0.9722003
id03287,0.0705802,0.80389524,0.12552452
id27956,0.81155926,0.10672814,0.08171264
id16212,0.0482841,0.82787335,0.123842575
id07509,0.0054676225,0.97761923,0.016913172
id05669,0.58205754,0.22293207,0.19501042
id05786,0.84202594,0.13860232,0.01937175
id17784,0.50223637,0.24143323,0.2563304
id03085,0.2006757,0.009088494,0.7902359
id02670,0.22601032,0.006709314,0.7672804
id13631,0.048580438,0.019526603,0.93189293
id07508,0.45438343,0.48251313,0.06310344
id19117,0.002937187,0.006699918,0.990363
id05181,0.020293249,0.23561165,0.7440952
id00674,0.9809731,0.0070252493,0.012001674
id20435,0.61745644,0.35633296,0.026210714
id12605,0.015348048,0.9774302,0.00722171
id24566,0.80025303,0.10093231,0.0988147
id26259,0.53870726,0.43519217,0.026100557
id08792,0.6306769,0.35232848,0.016994607
id14170,0.37614456,0.5271268,0.09672871
id03077,0.15795474,0.024283407,0.8177619
id08642,0.4871159,0.46696693,0.045917213
id22983,0.8398199,0.08321537,0.07696476
id12360,0.62652946,0.33036363,0.043106943
id19842,0.46252644,0.15179026,0.38568336
id26842,0.3740728,0.36938003,0.2565472
id26337,0.095697775,0.49117658,0.4131257
id03256,0.2652901,0.100241676,0.63446826
id16569,0.6609336,0.043401573,0.29566482
id04306,0.025785374,0.9220891,0.052125555
id03261,0.979741,0.017007716,0.0032513572
id06155,0.5732085,0.42164636,0.0051451433
id26000,0.79111063,0.092697546,0.116191864
id23753,0.35560578,0.04181397,0.6025803
id26291,0.8659312,0.026322773,0.107746035
id01674,0.3550096,0.4277681,0.21722238
id16501,0.3592361,0.22537199,0.41539195
id16336,0.030465683,0.027114876,0.9424195
id26437,0.6438755,0.10542222,0.25070232
id20979,0.9975176,0.0019955658,0.00048691692
id06629,0.91586757,0.06717487,0.01695761
id24923,0.60555404,0.007434018,0.38701198
id24878,0.013464941,0.016463399,0.97007173
id03011,0.16766305,0.24794342,0.58439356
id21428,0.109890155,0.8210974,0.0690125
id24087,0.93839806,0.030866016,0.030735891
id02970,0.20622632,0.11897335,0.6748004
id20242,0.083961464,0.059826396,0.8562122
id23221,0.7659998,0.085459866,0.14854036
id01979,0.0566765,0.90505517,0.0382684
id22790,0.9363197,0.038606774,0.025073588
id01564,0.18681939,0.5294882,0.2836924
id01807,0.014738401,0.031676035,0.9535856
id27156,0.6833025,0.22790186,0.08879568
id02174,0.33380687,0.60404915,0.062144026
id14002,0.33323738,0.626681,0.040081643
id17383,0.21958569,0.7702302,0.010184158
id17249,0.12207342,0.4295671,0.44835952
id06999,0.9385205,0.014499992,0.046979547
id17976,0.08201037,0.8396112,0.07837854
